10.589	13.188	43.000	0.36840	0.67251
10.589	13.112	43.000	0.36200	0.67879
10.589	13.037	43.000	0.35570	0.68522
10.589	12.961	43.000	0.34950	0.69153
10.589	12.885	43.000	0.34340	0.69783
10.589	12.810	43.000	0.33730	0.70388
10.589	12.734	43.000	0.33130	0.71003
10.589	12.658	43.000	0.32540	0.71611
10.589	12.583	43.000	0.31950	0.72203
10.589	12.507	43.000	0.31370	0.72801
10.589	12.431	43.000	0.30800	0.73386
10.589	12.356	43.000	0.30230	0.73966
10.589	12.280	43.000	0.29670	0.74529
10.589	12.204	43.000	0.29120	0.75110
10.589	12.129	43.000	0.28570	0.75662
10.589	12.053	43.000	0.28030	0.76231
10.589	11.977	43.000	0.27500	0.76794
10.589	11.902	43.000	0.26970	0.77322
10.589	11.826	43.000	0.26450	0.77863
10.589	11.750	43.000	0.25930	0.78386
10.589	11.675	43.000	0.25420	0.78895
10.589	11.599	43.000	0.24920	0.79439
10.589	11.523	43.000	0.24420	0.79935
10.589	11.448	43.000	0.23930	0.80464
10.589	11.372	43.000	0.23450	0.80974
10.589	11.296	43.000	0.22970	0.81483
10.589	11.221	43.000	0.22490	0.81961
10.589	11.145	43.000	0.22030	0.82478
10.589	11.069	43.000	0.21560	0.82923
10.589	10.994	43.000	0.21110	0.83439
10.589	10.918	43.000	0.20660	0.83916
10.589	10.842	43.000	0.20210	0.84349
10.589	10.767	43.000	0.19770	0.84813
10.589	10.691	43.000	0.19340	0.85273
10.589	10.615	43.000	0.18910	0.85876
10.589	10.540	43.000	0.18490	0.86200
10.589	10.464	43.000	0.18080	0.86673
10.589	10.388	43.000	0.17670	0.87130
10.589	10.313	43.000	0.17260	0.87570
10.589	10.237	43.000	0.16860	0.87996
10.589	10.161	43.000	0.16470	0.88453
10.589	10.086	43.000	0.16080	0.88889
10.589	10.010	43.000	0.15700	0.89357
10.589	9.934	43.000	0.15300	0.89789
10.589	9.859	43.000	0.14900	0.90139
10.589	9.783	43.000	0.14500	0.90512
10.589	9.707	43.000	0.14110	0.90856
10.589	9.632	43.000	0.13730	0.91229
10.589	9.556	43.000	0.13350	0.91564
10.589	9.480	43.000	0.12970	0.91856
10.589	9.405	43.000	0.12600	0.92240
10.589	9.329	43.000	0.12240	0.92587
10.589	9.253	43.000	0.11880	0.92885
10.589	9.178	43.000	0.11520	0.93129
10.589	9.102	43.000	0.11180	0.93556
10.589	9.026	43.000	0.10840	0.93853
10.589	8.951	43.000	0.10500	0.94086
10.589	8.875	43.000	0.10170	0.94429
10.589	8.799	43.000	0.09845	0.94663
10.589	8.724	43.000	0.09528	0.95185
10.589	8.648	43.000	0.09216	0.95236
10.589	8.572	43.000	0.08911	0.95499
10.589	8.497	43.000	0.08612	0.95753
10.589	8.421	43.000	0.08319	0.95996
10.589	8.345	43.000	0.08033	0.96238
10.589	8.270	43.000	0.07754	0.96467
10.589	8.194	43.000	0.07481	0.96691
10.589	8.119	43.000	0.07214	0.96884
10.589	8.043	43.000	0.06954	0.97069
10.589	7.967	43.000	0.06712	0.97275
10.589	7.892	43.000	0.06490	0.97594
10.589	7.816	43.000	0.06274	0.97909
10.589	7.740	43.000	0.06063	0.98218
10.589	7.665	43.000	0.05858	0.98537
10.589	7.589	43.000	0.05658	0.98864
10.589	7.513	43.000	0.05462	0.99201
10.589	7.438	43.000	0.05272	0.99509
10.589	7.362	43.000	0.05087	0.99823
10.589	7.286	43.000	0.04906	1.00082
10.589	7.211	43.000	0.04731	1.00425
10.589	7.135	43.000	0.04560	1.00729
10.589	7.059	43.000	0.04394	1.01058
10.589	6.984	43.000	0.04232	1.01365
10.589	6.908	43.000	0.04074	1.01647
10.589	6.832	43.000	0.03921	1.01977
10.589	6.757	43.000	0.03773	1.02305
10.589	6.681	43.000	0.03628	1.02602
10.589	6.605	43.000	0.03488	1.02921
10.589	6.530	43.000	0.03352	1.03234
10.589	6.454	43.000	0.03219	1.03538
10.589	6.378	43.000	0.03091	1.03864
10.589	6.303	43.000	0.02967	1.04215
10.589	6.227	43.000	0.02846	1.04517
10.589	6.151	43.000	0.02729	1.04841
10.589	6.076	43.000	0.02615	1.05147
10.589	6.000	43.000	0.02505	1.05429
10.589	5.924	43.000	0.02398	1.05732
10.589	5.849	43.000	0.02295	1.06054
10.589	5.773	43.000	0.02195	1.06398
10.589	5.697	43.000	0.02099	1.06711
10.589	5.622	43.000	0.02005	1.06990
10.589	5.546	43.000	0.01915	1.07343
10.589	5.470	43.000	0.01828	1.07656
10.589	5.395	43.000	0.01744	1.07988
10.589	5.319	43.000	0.01662	1.08274
10.589	5.243	43.000	0.01584	1.08642
10.589	5.168	43.000	0.01509	1.08953
10.589	5.092	43.000	0.01436	1.09202
10.589	5.016	43.000	0.01366	1.09543
10.589	4.941	43.000	0.01298	1.09814
10.589	4.865	43.000	0.01234	1.10179
10.589	4.789	43.000	0.01172	1.10462
10.589	4.714	43.000	0.01112	1.10757
10.589	4.638	43.000	0.01055	1.11006
10.589	4.562	43.000	0.01001	1.11358
10.589	4.487	43.000	0.00949	1.11648
10.589	4.411	43.000	0.00899	1.11963
10.589	4.335	43.000	0.00852	1.12306
10.589	4.260	43.000	0.00808	1.12636
10.589	4.184	43.000	0.00765	1.12995
10.589	4.108	43.000	0.00725	1.13372
10.589	4.033	43.000	0.00687	1.13751
10.589	3.957	43.000	0.00650	1.14190
10.589	3.881	43.000	0.00615	1.14602
10.589	3.806	43.000	0.00582	1.15054
10.589	3.730	43.000	0.00549	1.15461
10.589	3.654	43.000	0.00517	1.15800
10.589	3.579	43.000	0.00485	1.16104
10.589	3.503	43.000	0.00454	1.16245
10.589	3.427	43.000	0.00425	1.16256
10.589	3.352	43.000	0.00397	1.16145
10.589	3.276	43.000	0.00373	1.15889
10.589	3.200	43.000	0.00353	1.15760
10.589	3.125	43.000	0.00342	1.16039
10.589	3.049	43.000	0.00345	1.17657
10.589	2.974	43.000	0.00365	1.21841
10.589	2.898	43.000	0.00389	1.28171
10.589	2.822	43.000	0.00364	1.31896
10.589	2.747	43.000	0.00299	1.31269
10.589	2.671	43.000	0.00238	1.28826
10.589	2.595	43.000	0.00194	1.26220
10.589	2.520	43.000	0.00164	1.24261
10.589	2.444	43.000	0.00144	1.23057
10.589	2.368	43.000	0.00134	1.23840
10.589	2.293	43.000	0.00129	1.27461
10.589	2.217	43.000	0.00115	1.29823
10.589	2.141	43.000	0.00093	1.27665
10.589	2.066	43.000	0.00077	1.25957
10.589	1.990	43.000	0.00066	1.25577
10.589	1.914	43.000	0.00058	1.25925
10.589	1.839	43.000	0.00050	1.26127
10.589	1.763	43.000	0.00041	1.25046
10.589	1.687	43.000	0.00032	1.21699
10.589	1.612	43.000	0.00025	1.16492
