11.884	19.439	25.993	0.69220	0.12826
11.884	18.903	25.993	0.85940	0.19995
11.884	18.368	25.993	0.99010	0.27882
11.884	17.833	25.993	1.08800	0.36026
11.884	17.298	25.993	1.15700	0.43992
11.884	16.763	25.993	1.20100	0.51612
11.884	16.228	25.993	1.22000	0.58485
11.884	15.693	25.993	1.22000	0.64653
11.884	15.158	25.993	1.20100	0.70029
11.884	14.623	25.993	1.16700	0.74760
11.884	14.087	25.993	1.12000	0.78929
11.884	13.552	25.993	1.06300	0.82403
11.884	13.017	25.993	0.99860	0.85497
11.884	12.482	25.993	0.92810	0.88222
11.884	11.947	25.993	0.85410	0.90669
11.884	11.412	25.993	0.77830	0.92931
11.884	10.877	25.993	0.70230	0.95034
11.884	10.342	25.993	0.62760	0.96897
11.884	9.806	25.993	0.55510	0.98737
11.884	9.271	25.993	0.48580	1.00517
11.884	8.736	25.993	0.42050	1.02311
11.884	8.201	25.993	0.35950	1.04143
11.884	7.666	25.993	0.30330	1.05901
11.884	7.131	25.993	0.25210	1.07735
11.884	6.596	25.993	0.20590	1.09580
11.884	6.061	25.993	0.16490	1.11570
11.884	5.525	25.993	0.12890	1.13568
11.884	4.990	25.993	0.09810	1.15602
11.884	4.455	25.993	0.07259	1.17803
11.884	3.920	25.993	0.05262	1.20716
11.884	3.385	25.993	0.03535	1.24122
11.884	2.850	25.993	0.02321	1.28659
11.884	2.315	25.993	0.01353	1.31871
11.884	1.780	25.993	0.00510	1.36228
11.884	1.244	25.993	0.00022	0.44040
