15.012	22.919	34.009	0.35600	0.27427
15.012	22.043	34.009	0.39270	0.38538
15.012	21.166	34.009	0.39440	0.48405
15.012	20.290	34.009	0.37250	0.56732
15.012	19.413	34.009	0.33660	0.63557
15.012	18.537	34.009	0.29410	0.69086
15.012	17.660	34.009	0.25060	0.73554
15.012	16.783	34.009	0.20950	0.77335
15.012	15.907	34.009	0.17260	0.80579
15.012	15.030	34.009	0.14070	0.83501
15.012	14.154	34.009	0.11380	0.86277
15.012	13.277	34.009	0.09151	0.89018
15.012	12.401	34.009	0.07318	0.91750
15.012	11.524	34.009	0.05820	0.94557
15.012	10.648	34.009	0.04598	0.97457
15.012	9.771	34.009	0.03601	1.00390
15.012	8.894	34.009	0.02786	1.03377
15.012	8.018	34.009	0.02120	1.06426
15.012	7.141	34.009	0.01575	1.09223
15.012	6.265	34.009	0.01133	1.11957
15.012	5.388	34.009	0.00780	1.13989
15.012	4.512	34.009	0.00513	1.14009
15.012	3.635	34.009	0.00354	1.09349
15.012	2.759	34.009	0.00720	1.52296
15.012	1.882	34.009	0.00045	1.42907
15.012	1.005	34.009	0.00000	0.00000
